"ticket_no","name","ticket_title","description_plain","comments","solution"
T019463,,Biometric  Integration Details,"Dear Spectra Team, Greeting from Adiona Travels!!! Hope you are doing well. Firstly ,I would like to inform you that Ms. Sharda Lamba has left Adiona Travels in August 2024. This mail is regarding biometric details required for HR Record purpose. Kindly assist us in getting below required details: -Which biometric software you of installed spectra biometrics? -Format of stored biometric data ( if its in SQL Format or MDB (Microsoft database). -In case of SQL server, the following requirements are: (Server Name, username, password, database name, table name (raw data) and in case of MDB file the following requirements are: (File path, table name). -Also please share the Biometric ID of the all Adiona employees. Best","As discussed with the client, they have requested me to close the ticket as they are planning to change the biometrics and shift to another company's product.","As discussed with the client, they have requested me to close the ticket as they are planning to change the biometrics and shift to another company's product."
T019464,XsPoint,Not working,Not working,Proceeding for RMA,Verified Rma for RMA000577
T019465,,Netx Download error,"Dear team, We are facing an issue in the Netx download and couldn't download the data. Please find the attached image for your reference. -- Thanks & Regards Shashikiran G 8139968105","Trying to call but call is not reachable.
","As per our today discussion with mr.Shashikiran G, NetXsControl.exe NetXsDownloading.exe NetXsSetDateTime.exe STXsControl.dll transfer STXsControl.dll register in the cmd now downloading run properlly."
T019465,,Netx Download error,"Dear team, We are facing an issue in the Netx download and couldn't download the data. Please find the attached image for your reference. -- Thanks & Regards Shashikiran G 8139968105",Trying to call but call is not reachable.,"As per our today discussion with mr.Shashikiran G, NetXsControl.exe NetXsDownloading.exe NetXsSetDateTime.exe STXsControl.dll transfer STXsControl.dll register in the cmd now downloading run properlly."
T019465,,Netx Download error,"Dear team, We are facing an issue in the Netx download and couldn't download the data. Please find the attached image for your reference. -- Thanks & Regards Shashikiran G 8139968105","As per our today discussion with mr.Shashikiran G,
NetXsControl.exe
NetXsDownloading.exe
NetXsSetDateTime.exe
STXsControl.dll transfer

STXsControl.dll register in the cmd now downloading run properlly.
","As per our today discussion with mr.Shashikiran G, NetXsControl.exe NetXsDownloading.exe NetXsSetDateTime.exe STXsControl.dll transfer STXsControl.dll register in the cmd now downloading run properlly."
T019467,ARSWin-Net,Attendance punch in time not reflecting for 23 Nov 2024.,"Dear Spectra Team, Please Note that Attendance punch in time not reflecting on our attendance HRMS software for today morning for all employees. Please check and do the needful. Looking forward to your reply, Best","We took a remote session with the user and found that employees were unable to see their attendance in the third-party application. We checked and discovered that the download was pending, which is why the data was not displaying. We started the download and verified in the third-party table where the data was available. We have asked the user to check with the third-party team and update us.","We took a remote session with the user and found that employees were unable to see their attendance in the third-party application. We checked and discovered that the download was pending, which is why the data was not displaying. We started the download and verified in the third-party table where the data was available. We have asked the user to check with the third-party team and update us.

"
T019467,ARSWin-Net,Attendance punch in time not reflecting for 23 Nov 2024.,"Dear Spectra Team, Please Note that Attendance punch in time not reflecting on our attendance HRMS software for today morning for all employees. Please check and do the needful. Looking forward to your reply, Best",We have asked the user to check with the third-party team and update us.,"We took a remote session with the user and found that employees were unable to see their attendance in the third-party application. We checked and discovered that the download was pending, which is why the data was not displaying. We started the download and verified in the third-party table where the data was available. We have asked the user to check with the third-party team and update us.

"
T019467,ARSWin-Net,Attendance punch in time not reflecting for 23 Nov 2024.,"Dear Spectra Team, Please Note that Attendance punch in time not reflecting on our attendance HRMS software for today morning for all employees. Please check and do the needful. Looking forward to your reply, Best",We have called user and they confirm that reported issue has been resolved.,"We took a remote session with the user and found that employees were unable to see their attendance in the third-party application. We checked and discovered that the download was pending, which is why the data was not displaying. We started the download and verified in the third-party table where the data was available. We have asked the user to check with the third-party team and update us.

"
T019468,,Need Guidance to set up facility code for iClass cards in iApp.,"Dear Support Team, We have requirement for iApp where we have to set facility code for HID iClass cards. We have followed the instructions mentioned in the official HID card format documents while setting card format in iApp but getting error at the time of saving card format. Please guide us to set card format for facility code cards (HID iClass) I have attached the error message screenshot and document we have referred for setting card format. Best",Duplicate ticket number : - T019498,Duplicate ticket number : - T019498
T019469,FaceScribe Plus,FACESCRIBE DEVICE IS NOT WORKING,"Dear sir/Madam, We are having a face scribe device from spectra now this device is not working , we are trying to reach you but did not connect, please help me on this.","Looping in AMC Team

","We suggested client to change the Adapter, and check if the issue still persists., which resolved the issue."
T019469,FaceScribe Plus,FACESCRIBE DEVICE IS NOT WORKING,"Dear sir/Madam, We are having a face scribe device from spectra now this device is not working , we are trying to reach you but did not connect, please help me on this.","Looping in AMC Team
","We suggested client to change the Adapter, and check if the issue still persists., which resolved the issue."
